g7987.t1	sp|Q8NF91|SYNE1_HUMAN	20.408	931	2.17e-32	145	sp|Q8NF91|SYNE1_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4
g7987.t2	sp|Q8NF91|SYNE1_HUMAN	35.084	3104	0.0	1587	sp|Q8NF91|SYNE1_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4
g7987.t2	sp|Q8NF91|SYNE1_HUMAN	20.408	931	2.21e-32	145	sp|Q8NF91|SYNE1_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4
g7987.t3	sp|Q8NF91|SYNE1_HUMAN	35.142	3096	0.0	1590	sp|Q8NF91|SYNE1_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4
g7987.t3	sp|Q8NF91|SYNE1_HUMAN	20.408	931	1.95e-32	145	sp|Q8NF91|SYNE1_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4
g7988.t1	sp|Q15573|TAF1A_HUMAN	27.720	386	2.93e-35	140	sp|Q15573|TAF1A_HUMAN TATA box-binding protein-associated factor RNA polymerase I subunit A OS=Homo sapiens OX=9606 GN=TAF1A PE=1 SV=1
g7989.t1	sp|Q8R2K4|TAF6L_MOUSE	45.860	471	5.24e-132	404	sp|Q8R2K4|TAF6L_MOUSE TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L OS=Mus musculus OX=10090 GN=Taf6l PE=1 SV=1
g7991.t1	sp|Q9H3N1|TMX1_HUMAN	45.641	195	1.39e-65	209	sp|Q9H3N1|TMX1_HUMAN Thioredoxin-related transmembrane protein 1 OS=Homo sapiens OX=9606 GN=TMX1 PE=1 SV=1
g7992.t1	sp|Q5R806|PTGR2_PONAB	54.783	345	1.11e-133	387	sp|Q5R806|PTGR2_PONAB Prostaglandin reductase 2 OS=Pongo abelii OX=9601 GN=PTGR2 PE=2 SV=2
g7994.t1	sp|O46606|DDHD1_BOVIN	41.736	726	0.0	542	sp|O46606|DDHD1_BOVIN Phospholipase DDHD1 OS=Bos taurus OX=9913 GN=DDHD1 PE=1 SV=1
g7995.t1	sp|Q28EM2|SIM12_XENTR	53.488	86	5.00e-21	82.0	sp|Q28EM2|SIM12_XENTR Small integral membrane protein 12 OS=Xenopus tropicalis OX=8364 GN=smim12 PE=3 SV=1
g7998.t1	sp|P51955|NEK2_HUMAN	51.471	476	5.28e-155	450	sp|P51955|NEK2_HUMAN Serine/threonine-protein kinase Nek2 OS=Homo sapiens OX=9606 GN=NEK2 PE=1 SV=1
g7999.t1	sp|O35815|ATX3_RAT	51.148	305	2.92e-99	302	sp|O35815|ATX3_RAT Ataxin-3 OS=Rattus norvegicus OX=10116 GN=Atxn3 PE=1 SV=1
g8000.t1	sp|Q9WU47|B3GA3_CRIGR	56.048	248	3.29e-94	287	sp|Q9WU47|B3GA3_CRIGR Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 OS=Cricetulus griseus OX=10029 GN=B3GAT3 PE=2 SV=1
g8001.t1	sp|Q8N801|STPG4_HUMAN	39.904	208	1.41e-34	127	sp|Q8N801|STPG4_HUMAN Protein STPG4 OS=Homo sapiens OX=9606 GN=STPG4 PE=1 SV=2
g8002.t1	sp|Q32M08|DUS4L_MOUSE	64.145	304	7.78e-152	436	sp|Q32M08|DUS4L_MOUSE tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like OS=Mus musculus OX=10090 GN=Dus4l PE=2 SV=1
g8003.t1	sp|Q96LQ0|PPR36_HUMAN	33.246	382	9.53e-59	201	sp|Q96LQ0|PPR36_HUMAN Protein phosphatase 1 regulatory subunit 36 OS=Homo sapiens OX=9606 GN=PPP1R36 PE=1 SV=1
g8005.t1	sp|Q5F4A1|G2E3_CHICK	36.436	376	1.16e-53	201	sp|Q5F4A1|G2E3_CHICK G2/M phase-specific E3 ubiquitin-protein ligase OS=Gallus gallus OX=9031 GN=G2E3 PE=2 SV=1
g8006.t1	sp|Q8K1Y2|KPCD3_MOUSE	73.952	334	6.59e-172	527	sp|Q8K1Y2|KPCD3_MOUSE Serine/threonine-protein kinase D3 OS=Mus musculus OX=10090 GN=Prkd3 PE=1 SV=1
g8006.t1	sp|Q8K1Y2|KPCD3_MOUSE	51.098	501	2.94e-157	489	sp|Q8K1Y2|KPCD3_MOUSE Serine/threonine-protein kinase D3 OS=Mus musculus OX=10090 GN=Prkd3 PE=1 SV=1
g8007.t1	sp|Q7ZT47|PSF1_XENLA	65.816	196	1.71e-94	276	sp|Q7ZT47|PSF1_XENLA DNA replication complex GINS protein PSF1 OS=Xenopus laevis OX=8355 GN=gins1 PE=1 SV=1
g8008.t1	sp|Q9Y5J7|TIM9_HUMAN	58.974	78	9.58e-30	104	sp|Q9Y5J7|TIM9_HUMAN Mitochondrial import inner membrane translocase subunit Tim9 OS=Homo sapiens OX=9606 GN=TIMM9 PE=1 SV=1
g8009.t1	sp|Q55E31|RB32B_DICDI	63.102	187	9.33e-83	250	sp|Q55E31|RB32B_DICDI Ras-related protein Rab-32B OS=Dictyostelium discoideum OX=44689 GN=rab32B PE=3 SV=1
g8009.t2	sp|Q55E31|RB32B_DICDI	53.153	222	1.28e-76	236	sp|Q55E31|RB32B_DICDI Ras-related protein Rab-32B OS=Dictyostelium discoideum OX=44689 GN=rab32B PE=3 SV=1
g8010.t1	sp|P22027|ATP5S_BOVIN	46.927	179	1.02e-58	186	sp|P22027|ATP5S_BOVIN ATP synthase subunit s, mitochondrial OS=Bos taurus OX=9913 GN=DMAC2L PE=1 SV=2
g8010.t2	sp|P22027|ATP5S_BOVIN	46.927	179	9.56e-59	187	sp|P22027|ATP5S_BOVIN ATP synthase subunit s, mitochondrial OS=Bos taurus OX=9913 GN=DMAC2L PE=1 SV=2
g8011.t1	sp|Q4R4Q6|YPEL5_MACFA	79.339	121	1.50e-69	207	sp|Q4R4Q6|YPEL5_MACFA Protein yippee-like 5 OS=Macaca fascicularis OX=9541 GN=YPEL5 PE=2 SV=1
g8013.t1	sp|Q8BW86|ARG33_MOUSE	24.514	514	4.38e-26	119	sp|Q8BW86|ARG33_MOUSE Rho guanine nucleotide exchange factor 33 OS=Mus musculus OX=10090 GN=Arhgef33 PE=1 SV=3
g8014.t1	sp|Q80UF4|SDCG8_MOUSE	32.606	733	1.47e-99	326	sp|Q80UF4|SDCG8_MOUSE Serologically defined colon cancer antigen 8 homolog OS=Mus musculus OX=10090 GN=Sdccag8 PE=1 SV=1
g8015.t1	sp|Q04864|REL_HUMAN	49.671	304	8.57e-92	301	sp|Q04864|REL_HUMAN Proto-oncogene c-Rel OS=Homo sapiens OX=9606 GN=REL PE=1 SV=1
g8015.t2	sp|Q04864|REL_HUMAN	49.671	304	1.04e-91	300	sp|Q04864|REL_HUMAN Proto-oncogene c-Rel OS=Homo sapiens OX=9606 GN=REL PE=1 SV=1
g8016.t1	sp|Q9VZI3|UN112_DROME	51.052	713	0.0	684	sp|Q9VZI3|UN112_DROME Unc-112-related protein OS=Drosophila melanogaster OX=7227 GN=Fit1 PE=1 SV=1
g8017.t1	sp|Q86X10|RLGPB_HUMAN	45.876	1552	0.0	1253	sp|Q86X10|RLGPB_HUMAN Ral GTPase-activating protein subunit beta OS=Homo sapiens OX=9606 GN=RALGAPB PE=1 SV=1
g8017.t2	sp|Q86X10|RLGPB_HUMAN	45.235	1574	0.0	1246	sp|Q86X10|RLGPB_HUMAN Ral GTPase-activating protein subunit beta OS=Homo sapiens OX=9606 GN=RALGAPB PE=1 SV=1
g8017.t3	sp|Q86X10|RLGPB_HUMAN	45.676	1561	0.0	1248	sp|Q86X10|RLGPB_HUMAN Ral GTPase-activating protein subunit beta OS=Homo sapiens OX=9606 GN=RALGAPB PE=1 SV=1
g8018.t1	sp|Q5FWF7|FBX48_HUMAN	35.172	145	1.21e-21	88.2	sp|Q5FWF7|FBX48_HUMAN F-box only protein 48 OS=Homo sapiens OX=9606 GN=FBXO48 PE=1 SV=1
g8019.t1	sp|O35790|PIGL_RAT	43.694	222	2.04e-62	199	sp|O35790|PIGL_RAT N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase OS=Rattus norvegicus OX=10116 GN=Pigl PE=1 SV=1
g8021.t1	sp|B6NXD5|BABA2_BRAFL	49.471	378	2.04e-131	384	sp|B6NXD5|BABA2_BRAFL BRISC and BRCA1-A complex member 2 OS=Branchiostoma floridae OX=7739 GN=BABAM2 PE=3 SV=1
g8022.t1	sp|F4IYM4|DEX1_ARATH	29.124	491	2.33e-62	226	sp|F4IYM4|DEX1_ARATH Protein DEFECTIVE IN EXINE FORMATION 1 OS=Arabidopsis thaliana OX=3702 GN=DEX1 PE=2 SV=1
g8023.t1	sp|A1XQY1|NR3BA_DANRE	34.552	1450	0.0	789	sp|A1XQY1|NR3BA_DANRE Neurexin-3b OS=Danio rerio OX=7955 GN=nrxn3b PE=2 SV=1
g8024.t1	sp|Q866F4|ADCYA_RABIT	32.058	1098	3.68e-161	538	sp|Q866F4|ADCYA_RABIT Adenylate cyclase type 10 OS=Oryctolagus cuniculus OX=9986 GN=ADCY10 PE=2 SV=1
g8024.t1	sp|Q866F4|ADCYA_RABIT	23.372	522	6.91e-32	140	sp|Q866F4|ADCYA_RABIT Adenylate cyclase type 10 OS=Oryctolagus cuniculus OX=9986 GN=ADCY10 PE=2 SV=1
g8028.t1	sp|G3V801|NETR_RAT	38.961	154	8.71e-28	112	sp|G3V801|NETR_RAT Neurotrypsin OS=Rattus norvegicus OX=10116 GN=Prss12 PE=1 SV=1
g8028.t1	sp|G3V801|NETR_RAT	32.370	173	2.22e-22	96.3	sp|G3V801|NETR_RAT Neurotrypsin OS=Rattus norvegicus OX=10116 GN=Prss12 PE=1 SV=1
g8044.t1	sp|P49756|RBM25_HUMAN	52.998	417	7.36e-94	316	sp|P49756|RBM25_HUMAN RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3
g8045.t1	sp|Q05481|ZNF91_HUMAN	30.091	987	5.89e-135	446	sp|Q05481|ZNF91_HUMAN Zinc finger protein 91 OS=Homo sapiens OX=9606 GN=ZNF91 PE=1 SV=2
g8045.t1	sp|Q05481|ZNF91_HUMAN	30.296	911	4.96e-126	422	sp|Q05481|ZNF91_HUMAN Zinc finger protein 91 OS=Homo sapiens OX=9606 GN=ZNF91 PE=1 SV=2
g8045.t1	sp|Q05481|ZNF91_HUMAN	29.819	882	3.21e-115	392	sp|Q05481|ZNF91_HUMAN Zinc finger protein 91 OS=Homo sapiens OX=9606 GN=ZNF91 PE=1 SV=2
g8045.t1	sp|Q05481|ZNF91_HUMAN	30.889	709	4.14e-91	324	sp|Q05481|ZNF91_HUMAN Zinc finger protein 91 OS=Homo sapiens OX=9606 GN=ZNF91 PE=1 SV=2
g8045.t1	sp|Q05481|ZNF91_HUMAN	29.545	264	2.20e-30	134	sp|Q05481|ZNF91_HUMAN Zinc finger protein 91 OS=Homo sapiens OX=9606 GN=ZNF91 PE=1 SV=2
g8046.t1	sp|Q90474|H90A1_DANRE	76.703	734	0.0	1134	sp|Q90474|H90A1_DANRE Heat shock protein HSP 90-alpha 1 OS=Danio rerio OX=7955 GN=hsp90a.1 PE=1 SV=3
g8047.t1	sp|Q9NR09|BIRC6_HUMAN	47.143	420	1.04e-123	405	sp|Q9NR09|BIRC6_HUMAN Dual E2 ubiquitin-conjugating enzyme/E3 ubiquitin-protein ligase BIRC6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=3
g8047.t2	sp|Q9NR09|BIRC6_HUMAN	47.143	420	1.21e-123	404	sp|Q9NR09|BIRC6_HUMAN Dual E2 ubiquitin-conjugating enzyme/E3 ubiquitin-protein ligase BIRC6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=3
g8049.t1	sp|Q9NR09|BIRC6_HUMAN	36.955	3120	0.0	1682	sp|Q9NR09|BIRC6_HUMAN Dual E2 ubiquitin-conjugating enzyme/E3 ubiquitin-protein ligase BIRC6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=3
g8050.t1	sp|Q9NR09|BIRC6_HUMAN	45.549	1157	0.0	812	sp|Q9NR09|BIRC6_HUMAN Dual E2 ubiquitin-conjugating enzyme/E3 ubiquitin-protein ligase BIRC6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=3
g8051.t1	sp|Q96L50|LLR1_HUMAN	34.300	414	1.31e-62	209	sp|Q96L50|LLR1_HUMAN Leucine-rich repeat protein 1 OS=Homo sapiens OX=9606 GN=LRR1 PE=1 SV=2
g8052.t1	sp|A2AQ19|RTF1_MOUSE	50.723	692	4.47e-172	511	sp|A2AQ19|RTF1_MOUSE RNA polymerase-associated protein RTF1 homolog OS=Mus musculus OX=10090 GN=Rtf1 PE=1 SV=1
g8054.t1	sp|Q80YR7|CLSPN_MOUSE	40.727	275	1.68e-49	180	sp|Q80YR7|CLSPN_MOUSE Claspin OS=Mus musculus OX=10090 GN=Clspn PE=1 SV=2
g8055.t1	sp|Q28HE5|S38A6_XENTR	48.723	470	6.06e-146	429	sp|Q28HE5|S38A6_XENTR Probable sodium-coupled neutral amino acid transporter 6 OS=Xenopus tropicalis OX=8364 GN=slc38a6 PE=2 SV=1
g8055.t2	sp|Q28HE5|S38A6_XENTR	48.620	471	6.99e-146	429	sp|Q28HE5|S38A6_XENTR Probable sodium-coupled neutral amino acid transporter 6 OS=Xenopus tropicalis OX=8364 GN=slc38a6 PE=2 SV=1
g8056.t1	sp|Q9CQ46|DRC8_MOUSE	64.331	157	1.65e-75	226	sp|Q9CQ46|DRC8_MOUSE Dynein regulatory complex protein 8 OS=Mus musculus OX=10090 GN=Drc8 PE=1 SV=1
g8057.t1	sp|O35459|ECH1_MOUSE	53.791	277	1.44e-108	322	sp|O35459|ECH1_MOUSE Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Mus musculus OX=10090 GN=Ech1 PE=1 SV=1
g8058.t1	sp|Q9HBH5|RDH14_HUMAN	51.887	318	1.31e-97	295	sp|Q9HBH5|RDH14_HUMAN Retinol dehydrogenase 14 OS=Homo sapiens OX=9606 GN=RDH14 PE=1 SV=1
g8059.t1	sp|Q9HBH5|RDH14_HUMAN	51.701	294	5.01e-95	288	sp|Q9HBH5|RDH14_HUMAN Retinol dehydrogenase 14 OS=Homo sapiens OX=9606 GN=RDH14 PE=1 SV=1
g8060.t1	sp|Q8NB59|SYT14_HUMAN	48.640	331	4.35e-103	321	sp|Q8NB59|SYT14_HUMAN Synaptotagmin-14 OS=Homo sapiens OX=9606 GN=SYT14 PE=1 SV=2
g8063.t1	sp|Q1L9A2|OPA3_DANRE	40.397	151	6.21e-40	135	sp|Q1L9A2|OPA3_DANRE Optic atrophy 3 protein homolog OS=Danio rerio OX=7955 GN=opa3 PE=3 SV=1
g8064.t1	sp|Q08CF3|CCD61_DANRE	42.430	535	2.84e-96	304	sp|Q08CF3|CCD61_DANRE Centrosomal protein CCDC61 OS=Danio rerio OX=7955 GN=ccdc61 PE=1 SV=1
g8064.t2	sp|Q08CF3|CCD61_DANRE	42.537	536	3.99e-96	304	sp|Q08CF3|CCD61_DANRE Centrosomal protein CCDC61 OS=Danio rerio OX=7955 GN=ccdc61 PE=1 SV=1
g8066.t1	sp|Q14BI7|TDRD9_MOUSE	41.246	1428	0.0	1008	sp|Q14BI7|TDRD9_MOUSE ATP-dependent RNA helicase TDRD9 OS=Mus musculus OX=10090 GN=Tdrd9 PE=1 SV=3
g8071.t1	sp|D3YVL2|CFA70_MOUSE	45.343	1138	0.0	931	sp|D3YVL2|CFA70_MOUSE Cilia- and flagella-associated protein 70 OS=Mus musculus OX=10090 GN=Cfap70 PE=1 SV=2
g8071.t2	sp|D3YVL2|CFA70_MOUSE	45.965	1140	0.0	947	sp|D3YVL2|CFA70_MOUSE Cilia- and flagella-associated protein 70 OS=Mus musculus OX=10090 GN=Cfap70 PE=1 SV=2
g8072.t1	sp|Q8TEA8|DTD1_HUMAN	69.799	149	4.95e-72	224	sp|Q8TEA8|DTD1_HUMAN D-aminoacyl-tRNA deacylase 1 OS=Homo sapiens OX=9606 GN=DTD1 PE=1 SV=2
g8073.t1	sp|Q8NFF2|NCKX4_HUMAN	51.423	562	0.0	545	sp|Q8NFF2|NCKX4_HUMAN Sodium/potassium/calcium exchanger 4 OS=Homo sapiens OX=9606 GN=SLC24A4 PE=1 SV=2
g8074.t1	sp|O88350|RBBP9_RAT	55.000	140	9.52e-55	172	sp|O88350|RBBP9_RAT Serine hydrolase RBBP9 OS=Rattus norvegicus OX=10116 GN=Rbbp9 PE=1 SV=2
g8075.t1	sp|O75884|RBBP9_HUMAN	56.983	179	3.36e-77	231	sp|O75884|RBBP9_HUMAN Serine hydrolase RBBP9 OS=Homo sapiens OX=9606 GN=RBBP9 PE=1 SV=2
g8076.t1	sp|Q7ZVN5|SRP54_DANRE	83.399	506	0.0	885	sp|Q7ZVN5|SRP54_DANRE Signal recognition particle subunit SRP54 OS=Danio rerio OX=7955 GN=srp54 PE=2 SV=1
g8077.t1	sp|Q6EV77|FUT8_PANTR	53.963	593	0.0	651	sp|Q6EV77|FUT8_PANTR Alpha-(1,6)-fucosyltransferase OS=Pan troglodytes OX=9598 GN=FUT8 PE=2 SV=1
g8078.t1	sp|Q75WS4|CRYD_XENLA	65.010	523	0.0	723	sp|Q75WS4|CRYD_XENLA Cryptochrome DASH OS=Xenopus laevis OX=8355 GN=cry-dash PE=2 SV=1
g8079.t1	sp|Q32Q90|COA8_RAT	37.989	179	5.81e-33	119	sp|Q32Q90|COA8_RAT Cytochrome c oxidase assembly factor 8 OS=Rattus norvegicus OX=10116 GN=Coa8 PE=2 SV=1
g8080.t1	sp|Q5RFE6|THNS2_PONAB	48.852	479	1.09e-162	472	sp|Q5RFE6|THNS2_PONAB Threonine synthase-like 2 OS=Pongo abelii OX=9601 GN=THNSL2 PE=2 SV=1
g8081.t1	sp|Q6IFY7|RTN1A_XENLA	54.922	193	7.10e-66	209	sp|Q6IFY7|RTN1A_XENLA Reticulon-1-A OS=Xenopus laevis OX=8355 GN=rtn1-a PE=2 SV=1
g8081.t2	sp|Q6IFY7|RTN1A_XENLA	56.452	186	1.59e-65	208	sp|Q6IFY7|RTN1A_XENLA Reticulon-1-A OS=Xenopus laevis OX=8355 GN=rtn1-a PE=2 SV=1
g8082.t1	sp|Q3B7D2|SPTC2_RAT	58.661	508	0.0	627	sp|Q3B7D2|SPTC2_RAT Serine palmitoyltransferase 2 OS=Rattus norvegicus OX=10116 GN=Sptlc2 PE=1 SV=1
g8083.t1	sp|Q5R7R9|SNW1_PONAB	66.912	544	0.0	679	sp|Q5R7R9|SNW1_PONAB SNW domain-containing protein 1 OS=Pongo abelii OX=9601 GN=SNW1 PE=2 SV=1
g8084.t1	sp|Q86TW2|ADCK1_HUMAN	57.143	476	0.0	566	sp|Q86TW2|ADCK1_HUMAN AarF domain-containing protein kinase 1 OS=Homo sapiens OX=9606 GN=ADCK1 PE=1 SV=2
